ID,Votes,Title,Year,Released,Runtime,Genre,Director,Writer,Actors,Plot,Country,Awards,RT_Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,BoxOffice,Production
tt5466186,9722,7 Days in Entebbe,2018,16 Mar 2018,107 min,"Action, Drama, History, Thriller",José Padilha,Gregory Burke (screenplay by),"Batsheva Dance Company, Zina Zinchenko, Ben Schnetzer, Daniel Brühl","Inspired by the true events of the 1976 hijacking of an Air France flight en route from Tel Aviv to Paris, and the most daring rescue mission ever attempted.","UK, USA",N/A,25%,49,5.8,"9,727",tt5466186,movie,N/A,Focus Features
tt5470222,1177,Contract to Kill,2016,05 Jan 2018,90 min,"Action, Adventure, Thriller",Keoni Waxman,Keoni Waxman,"Steven Seagal, Russell Wong, Jemma Dallender, Mircea Drambareanu",Harmon is a CIA/DEA enforcer investigating terrorists captured in Mexico. With his team--seductive FBI agent Zara and spy-drone pilot Sharp--he flies to Istanbul and uncovers a brutal plot:...,Romania,N/A,0%,3,3.5,"1,164",tt5470222,movie,N/A,Lionsgate
tt5473090,1329,Swinging Safari,2018,18 Jan 2018,97 min,"Comedy, Drama",Stephan Elliott,Stephan Elliott,"Guy Pearce, Kylie Minogue, Jesse Denyer, Kotan Jacob",A teenager comes of age in a small Australian town during the 1970s when a 200-ton blue whale gets washed up on a local beach.,Australia,N/A,75%,N/A,5.5,"1,308",tt5473090,movie,N/A,See Pictures and Wildheart Films
tt5474036,4643,Manmarziyaan,2018,14 Sep 2018,156 min,Romance,Anurag Kashyap,Kanika Dhillon,"Tapsee Pannu, Abhishek Bachchan, Vicky Kaushal, Jasmin Bajwa","A love triangle between a spirited young woman, her outgoing boyfriend and a fiance who's husband material.",India,N/A,,N/A,6.9,"4,501",tt5474036,movie,N/A,N/A
tt5493944,5671,The Little Mermaid,2018,17 Aug 2018,85 min,"Adventure, Drama, Fantasy, Romance","Blake Harris, Chris Bouchard(co-director)","Blake Harris, Hans Christian Andersen (inspired by the fairytale)","William Moseley, Poppy Drayton, Loreto Peralta, Armando Gutierrez",A young reporter and his niece discover a beautiful and enchanting creature they believe to be the real little mermaid.,USA,N/A,,N/A,4.2,"5,585",tt5493944,movie,N/A,Working Title
tt5501104,8225,Border,2018,26 Oct 2018,110 min,"Drama, Fantasy, Romance, Thriller",Ali Abbasi,"John Ajvide Lindqvist (based on the short story ""Gräns"" by), Ali Abbasi (screenplay), Isabella Eklöf (screenplay), John Ajvide Lindqvist (screenplay)","Eva Melander, Eero Milonoff, Jörgen Thorsson, Ann Petrén",A customs officer who can smell fear develops an unusual attraction to a strange traveler while aiding a police investigation which will call into question her entire existence.,"Sweden, Denmark",N/A,75/100,75,7.1,"7,588",tt5501104,movie,N/A,N/A
tt5503472,600,Gone Are the Days,2018,16 Mar 2018,99 min,Western,Mark Landre Gould,Gregory M. Tucker,"Lance Henriksen, Tom Berenger, Billy Lush, Meg Steedle","Gone Are the Days follows the story of notorious outlaw, Taylon Flynn. Aged, ill, and unable to reconcile the man he was to who he has become, Flynn is hell-bent on exiting this life in a ...",USA,N/A,,N/A,5.2,600,tt5503472,movie,N/A,Oculi Entertainment
tt5523010,16211,The Nutcracker and the Four Realms,2018,02 Nov 2018,99 min,"Adventure, Family, Fantasy","Lasse Hallström, Joe Johnston","Ashleigh Powell (screen story by), Ashleigh Powell (screenplay by), E.T.A. Hoffmann (suggested by the short story ""The Nutcracker and the Mouse King"" written by), Marius Petipa (suggested by the ""Nutcracker Ballet"" by)","Mackenzie Foy, Tom Sweet, Meera Syal, Ellie Bamber",A young girl is transported into a magical world of gingerbread soldiers and an army of mice.,USA,N/A,34%,39,5.5,"15,335",tt5523010,movie,N/A,Walt Disney Pictures
tt5536610,9227,Private Life,2018,05 Oct 2018,123 min,Drama,Tamara Jenkins,Tamara Jenkins,"Kathryn Hahn, Paul Giamatti, Gabrielle Reid, Amy Russ","An author is undergoing multiple fertility therapies to get pregnant, putting her relationship with her husband on edge.",USA,N/A,93%,83,7.3,"8,870",tt5536610,movie,N/A,Netflix
tt5547910,728,Fishbowl California,2018,01 May 2018,83 min,"Comedy, Drama",Michael A. MacRae,"Michael A. MacRae, Michael A. MacRae (story by), Jordon Hodges, Wyatt Aledort (story by), Wyatt Aledort","Katrina Bowden, Kate Flannery, Tim Bagley, Quinton Aaron",A man struggling to find purpose in life is enlightened by a drunk ailing widow.,USA,N/A,,N/A,5.4,722,tt5547910,movie,N/A,N/A
tt5566778,730,Island Zero,2018,15 May 2018,99 min,Horror,Josh Gerritsen,Tess Gerritsen,"Laila Robins, Adam Wade McLaughlin, Teri Reeves, Matthew Wilkas","A fishing community on a remote Maine island finds itself suddenly cut off from the rest of the world after the ferry stops coming. When people start to vanish, the terrified survivors realize that someone - or something - is hunting them.",USA,N/A,,N/A,4.5,727,tt5566778,movie,N/A,N/A
tt5566790,10251,A Futile and Stupid Gesture,2018,26 Jan 2018,101 min,"Biography, Comedy",David Wain,"Michael Colton, John Aboud, Josh Karp (based on the book by)","Frank Gingerich, Morgan Gingerich, Annette O'Toole, Harry Groener","In the 1970s and '80s, National Lampoon's success and influence creates a new media empire overseen in part by the brilliant and troubled Douglas Kenney.",USA,N/A,66%,55,6.8,"10,142",tt5566790,movie,N/A,Netflix
tt5580266,14881,The Hate U Give,2018,19 Oct 2018,133 min,"Crime, Drama",George Tillman Jr.,"Audrey Wells (screenplay by), Angie Thomas (based upon the novel by)","Amandla Stenberg, Regina Hall, Russell Hornsby, Anthony Mackie","Starr witnesses the fatal shooting of her childhood best friend Khalil at the hands of a police officer. Now, facing pressure from all sides of the community, Starr must find her voice and stand up for what's right.",USA,N/A,97%,81,7.2,"13,601",tt5580266,movie,N/A,20th Century Fox
tt5580392,2665,Amateur,2018,06 Apr 2018,96 min,"Drama, Sport",Ryan Koo,Ryan Koo,"Michael Rainey Jr., Tekola Cornetet, Hanna Longo, Walter Anaruk",A young basketball future star struggles with his personal life in pursuit of his dream.,USA,N/A,,N/A,5.9,"2,643",tt5580392,movie,N/A,Netflix
tt5581284,985,Der Junge muss an die frische Luft,2018,27 Dec 2018,N/A,N/A,Caroline Link,"Hape Kerkeling (book), Ruth Toma","Sönke Möhring, Diana Amft, Joachim Król, Elena Uhlig",N/A,Germany,N/A,,N/A,N/A,N/A,tt5581284,movie,N/A,N/A
tt5591666,5444,The Domestics,2018,29 Jun 2018,95 min,"Horror, Sci-Fi, Thriller",Mike P. Nelson,Mike P. Nelson,"Kate Bosworth, Tyler Hoechlin, Sonoya Mizuno, Lance Reddick","In the weeks following an apocalyptic event, a husband and wife venture across the countryside inhabited by deadly factions in search of safety, and must work together as they are pushed to the breaking point in order to survive.",USA,N/A,100%,N/A,5.7,"5,242",tt5591666,movie,N/A,Orion Classics
tt5596104,551,The Ashram,2018,02 Aug 2018,85 min,"Drama, Fantasy, Mystery",Ben Rekhi,"Binky Mendez, Ben Rekhi","Sam Keeley, Manoel Orfanaki, Hera Hilmar, Kal Penn","After receiving a cryptic message, American skeptic Jamie travels to the Indian Himalayas to pick up on the trail of his missing girlfriend. There, he discovers a secretive community led by...","India, USA",N/A,,N/A,5.2,539,tt5596104,movie,N/A,N/A
tt5605076,3478,Andover,2018,04 May 2018,91 min,"Comedy, Drama, Romance, Sci-Fi",Scott Perlman,Scott Perlman,"Jonathan Silverman, Jennifer Finnigan, Richard Kind, Angela Kinsey","A genetics professor clones his dead wife, over and over, in a desperate attempt to get her back exactly as she was.",USA,N/A,,N/A,6.0,"3,415",tt5605076,movie,N/A,Endcuts
tt5607096,9973,"Juliet, Naked",2018,17 Aug 2018,97 min,"Comedy, Drama, Music, Romance",Jesse Peretz,"Evgenia Peretz (screenplay by), Jim Taylor (screenplay by), Tamara Jenkins (screenplay by), Nick Hornby (based on the novel by)","Chris O'Dowd, Rose Byrne, Kitty O'Beirne, Alex Clatworthy","Juliet, Naked is the story of Annie (the long-suffering girlfriend of Duncan) and her unlikely transatlantic romance with once revered, now faded, singer-songwriter, Tucker Crowe, who also happens to be the subject of Duncan's musical obsession.","USA, UK",N/A,83%,67,6.6,"9,341",tt5607096,movie,N/A,Lionsgate and Roadside Attractions
tt5610554,38338,Tully,2018,04 May 2018,95 min,"Comedy, Drama, Mystery",Jason Reitman,Diablo Cody,"Charlize Theron, Mackenzie Davis, Ron Livingston, Asher Miles Fallica",A struggling mother of three forms an unexpected bond with the night nanny hired to help with her newborn baby.,USA,1 nomination.,85%,75,7.0,"36,718",tt5610554,movie,N/A,Focus Features
tt5613484,16781,Mid90s,2018,26 Oct 2018,85 min,"Comedy, Drama",Jonah Hill,Jonah Hill,"Sunny Suljic, Katherine Waterston, Lucas Hedges, Na-kel Smith","Follows Stevie, a thirteen-year-old in 1990s-era Los Angeles who spends his summer navigating between his troubled home life and a group of new friends that he meets at a Motor Avenue skate shop.",USA,N/A,78%,66,7.4,"15,747",tt5613484,movie,N/A,A24
tt5616294,6466,Spinning Man,2018,06 Apr 2018,100 min,"Drama, Mystery, Thriller",Simon Kaijser,"Matthew Aldrich (screenplay by), George Harrar (based on the book ""The Spinning Man"" by)","Guy Pearce, Pierce Brosnan, Minnie Driver, Alexandra Shipp","A happily married professor, known for having many affairs with students, becomes the prime suspect when a young woman has gone missing.","Ireland, Sweden, USA",N/A,42%,44,5.6,"6,462",tt5616294,movie,N/A,Lionsgate Premiere
tt5617310,688,Webcast,2018,15 Dec 2018,95 min,"Horror, Thriller",Paul McGhie,"Paul McGhie (story), Paul McGhie, Chris Shaw (story), Chris Shaw","Samantha Redford, Joseph Tremain, Nicola Wright, Angela Plater","When two young filmmakers suspect their neighbours are involved with the abduction of a teenage girl, they begin to run surveillance on them, and that's when things start to go wrong.","UK, France",N/A,,N/A,6.2,660,tt5617310,movie,N/A,N/A
tt5619332,23980,Life of the Party,2018,11 May 2018,105 min,Comedy,Ben Falcone,"Melissa McCarthy, Ben Falcone","Melissa McCarthy, Matt Walsh, Molly Gordon, Ben Falcone","After her husband abruptly asks for a divorce, a middle-aged mother returns to college in order to complete her degree.",USA,N/A,38%,46,5.5,"23,772",tt5619332,movie,N/A,New Line Cinema
tt5622412,2815,Black Water,2018,25 May 2018,104 min,"Action, Drama, Thriller",Pasha Patriki,"Chad Law (screenplay by), Chad Law (story by), Tyler W. Konney (story by), Richard Switzer (story by)","Jean-Claude Van Damme, Dolph Lundgren, Al Sapienza, Courtney B Turk",A deep cover operative awakens to find himself imprisoned in a CIA black site on a submarine.,"Canada, USA",N/A,0%,16,4.7,"2,733",tt5622412,movie,N/A,Saban Films
tt5629524,1799,Beyond the Edge,2018,01 Mar 2018,101 min,"Action, Adventure, Fantasy","Aleksandr Boguslavskiy, Francesco Cinquemani","Aleksandr Boguslavskiy (participation), Francesco Cinquemani, Aleksandra Primachenko (participation), Aleksey Slushchev (participation), Dmitriy Zhigalov (participation), Mikhail Zubko","Lyubov Aksyonova, Anastasiya Anikhovskaya, Sergey Astakhov, Vilen Babichev",Contemporary Moscow. A talented gambler gathers a team of people with supernatural powers to win big at a casino. But they find a much stronger mystical rival.,Russia,N/A,,N/A,4.7,"1,759",tt5629524,movie,N/A,Kinodanz
tt5639446,2998,Jonathan,2018,16 Nov 2018,95 min,"Drama, Sci-Fi",Bill Oliver,"Gregory Davis, Peter Nickowitz, Bill Oliver","Ansel Elgort, Suki Waterhouse, Patricia Clarkson, Matt Bomer","Jonathan leaves the office everyday at noon. When he gets home, he goes to sleep. Every morning he wakes up and there is a breakfast prepared for him along with a video telling him about the second part of his day.",USA,N/A,65%,62,5.8,"2,824",tt5639446,movie,N/A,Well Go USA Entertainment
tt5639898,882,Social Animals,2018,01 Jun 2018,90 min,Comedy,Theresa Bennett,Theresa Bennett,"Carly Chaikin, Aya Cash, Josh Radnor, Samira Wiley","A childless, single, broke, stoner attempts to salvage her failing business and love life while falling in love for the first time with a married man.",USA,N/A,38%,37,5.2,862,tt5639898,movie,N/A,Vertical Entertainment
tt5644050,525,Pick of the Litter,2018,31 Aug 2018,80 min,Documentary,"Don Hardy, Dana Nachman",Dana Nachman,N/A,"Pick of the Litter follows a litter of puppies from the moment they're born and begin their quest to become Guide Dogs for the Blind, the ultimate canine career. Cameras follow these pups ...",USA,N/A,98%,67,7.6,515,tt5644050,movie,N/A,Sundance Selects
tt5657280,583,Viking Destiny,2018,05 Oct 2018,91 min,"Action, Adventure, Fantasy",David L.G. Hughes,David L.G. Hughes,"Terence Stamp, Anna Demetriou, Martyn Ford, Paul Freeman","A Viking Princess is forced to flee her kingdom after being framed for the murder of her father, the King. Under the guidance of the God Odin, she travels the world gaining wisdom and building the army she needs to win back her throne.","UK, Belgium",N/A,25/100,25,4.1,516,tt5657280,movie,N/A,N/A
tt5664636,9750,Goosebumps 2: Haunted Halloween,2018,12 Oct 2018,90 min,"Adventure, Comedy, Family, Fantasy, Horror",Ari Sandel,"Rob Lieber (screenplay by), Rob Lieber (story by), Darren Lemke (story by), R.L. Stine (based on the Scholastic Goosebumps Books written by)","Wendi McLendon-Covey, Madison Iseman, Jeremy Ray Taylor, Caleel Harris",Two young friends find a magic book that brings a ventriloquist's dummy to life.,"USA, UK",N/A,47%,53,5.6,"9,436",tt5664636,movie,N/A,Columbia Pictures
tt5670152,16230,Traffik,2018,20 Apr 2018,96 min,Thriller,Deon Taylor,Deon Taylor,"Priscilla Quintana, Luke Goss, Paula Patton, William Fichtner","A couple off for a romantic weekend in the mountains are accosted by a biker gang. Alone in the mountains, Brea and John must defend themselves against the gang, who will stop at nothing to protect their secrets.",USA,N/A,26%,37,6.0,"16,083",tt5670152,movie,N/A,Codeblack Films
tt5685006,2122,Puppet Master: The Littlest Reich,2018,17 Aug 2018,90 min,"Comedy, Horror","Sonny Laguna, Tommy Wiklund","S. Craig Zahler, Charles Band (based on characters created by), Kenneth J. Hall (based on characters created by)","Thomas Lennon, Jenny Pellicer, Nelson Franklin, Charlyne Yi","All hell breaks loose when a strange force animates the puppets up for auction at a convention, setting them on a bloody killing spree that's motivated by an evil as old as time.","UK, USA",N/A,66%,52,5.5,"2,061",tt5685006,movie,N/A,RLJE Films
tt5686062,1483,Boundaries,2018,13 Sep 2018,104 min,"Comedy, Drama",Shana Feste,Shana Feste,"Vera Farmiga, Christopher Plummer, Lewis MacDougall, Christopher Lloyd","Laura and her son Henry are forced to drive her estranged, pot-dealing, carefree father Jack across country after being kicked out of a nursing home.","Canada, USA",N/A,52%,50,4.5,"1,430",tt5686062,movie,N/A,Sony Pictures Classics
tt5686622,923,Selfie from Hell,2018,16 Feb 2018,73 min,"Horror, Mystery",Erdal Ceylan,"Erdal Ceylan (story and screenplay), Paul Burton (story by)","Alyson Walker, Tony Giroux, Meelah Adams, Ian Butcher","After her cousin comes to visit and falls ill, a woman starts to receive strange cell phone messages.",Canada,N/A,,N/A,3.0,916,tt5686622,movie,N/A,Viva Pictures
tt5688868,2059,Primal Rage: The Legend of Konga,2018,14 Dec 2018,106 min,Horror,Patrick Magee,"Jay Lee, Patrick Magee","Casey Gagliardi, Andrew Joseph Montgomery, Jameson Pazak, Marshal Hilton","A newly reunited young couple's drive through the Pacific Northwest turns into a nightmare as they are forced to face nature, unsavory locals, and a monstrous creature, known to the Native Americans as Oh-Mah.",USA,N/A,,N/A,4.9,"2,036",tt5688868,movie,N/A,Blue Fox Entertainment
tt5688932,36426,Sorry to Bother You,2018,13 Jul 2018,111 min,"Comedy, Fantasy, Sci-Fi",Boots Riley,Boots Riley,"LaKeith Stanfield, Tessa Thompson, Jermaine Fowler, Omari Hardwick","In an alternate present-day version of Oakland, telemarketer Cassius Green discovers a magical key to professional success, propelling him into a universe of greed.",USA,1 nomination.,93%,80,7.0,"34,519",tt5688932,movie,N/A,Annapurna Pictures
tt5688996,10810,Alex Strangelove,2018,08 Jun 2018,99 min,"Comedy, Drama, Romance",Craig Johnson,Craig Johnson,"Michael Abela, Daniel Doheny, Brendan Archer, Gianna Jean","Alex, the high school class president, nerd and a straight A student, has been dating Claire a long time. They decide to sleep together but then he meets a gay guy and gets confused.",USA,N/A,83%,62,6.3,"10,492",tt5688996,movie,N/A,Netflix
tt5690360,17430,Slender Man,2018,10 Aug 2018,93 min,"Horror, Mystery, Thriller",Sylvain White,"David Birke, Victor Surge (based on a character by)","Joey King, Julia Goldani Telles, Jaz Sinclair, Annalise Basso","In a small town in Massachusetts, a group of friends, fascinated by the internet lore of the Slender Man, attempt to prove that he doesn't actually exist - until one of them mysteriously goes missing.",USA,N/A,7%,30,3.2,"16,568",tt5690360,movie,N/A,Screen Gems
tt5691024,3304,Show Dogs,2018,18 May 2018,92 min,"Adventure, Comedy, Family",Raja Gosnell,"Max Botkin, Marc Hyman","Will Arnett, Ludacris, Natasha Lyonne, Stanley Tucci","Max, a macho, solitary Rottweiler police dog is ordered to go undercover as a primped show dog in a prestigious Dog Show, along with his human partner, to avert a disaster from happening.","UK, USA",N/A,16%,31,3.6,"3,282",tt5691024,movie,N/A,Global Road Entertainment
